camera,clip,sample_idx,ts_utc_raw,lat_deg,lon_deg,speed_mph_from_camera,speed_mph_calculated,speed_source,fix_status,fix_ok,accel_x,accel_y,accel_z,accel_units,gyro_x,gyro_y,gyro_z,gyro_units
ROVE R2 4K Dual,REC20260713-052815-188.mp4,13,2026-07-13T10:28:27+00:00,40.8111362,-96.689432,0,0.06,from_camera,fix,1,0.08498,-1.11608,0.14223,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,14,2026-07-13T10:28:28+00:00,40.811136,-96.6894322,0,0.06,from_camera,fix,1,0.08565,-1.1162,0.14443,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,15,2026-07-13T10:28:29+00:00,40.8111358,-96.6894323,0,0.05,from_camera,fix,1,0.08627,-1.11382,0.14492,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,16,2026-07-13T10:28:30+00:00,40.8111358,-96.6894323,0,0.0,from_camera,fix,1,0.08608,-1.11581,0.14697,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,17,2026-07-13T10:28:31+00:00,40.8111357,-96.6894325,0,0.05,from_camera,fix,1,0.08651,-1.11681,0.14534,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,18,2026-07-13T10:28:32+00:00,40.8111357,-96.6894327,0,0.04,from_camera,fix,1,0.08773,-1.11168,0.14266,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,19,2026-07-13T10:28:33+00:00,40.8111355,-96.6894328,0,0.05,from_camera,fix,1,0.08907,-1.11759,0.14375,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,20,2026-07-13T10:28:34+00:00,40.8111353,-96.6894332,0,0.09,from_camera,fix,1,0.08688,-1.11376,0.14345,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,21,2026-07-13T10:28:35+00:00,40.8111352,-96.6894335,0,0.06,from_camera,fix,1,0.08162,-1.11907,0.14449,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,22,2026-07-13T10:28:36+00:00,40.8111352,-96.6894335,0,0.0,from_camera,fix,1,0.08723,-1.1127,0.14347,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,23,2026-07-13T10:28:37+00:00,40.8111352,-96.6894333,0,0.04,from_camera,fix,1,0.0884,-1.11626,0.144,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,24,2026-07-13T10:28:38+00:00,40.8111352,-96.6894333,0,0.0,from_camera,fix,1,0.08682,-1.11449,0.14406,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,25,2026-07-13T10:28:39+00:00,40.8111348,-96.6894337,0,0.12,from_camera,fix,1,0.08907,-1.11627,0.14243,g,,,,
ROVE R2 4K Dual,REC20260713-052815-188.mp4,26,2026-07-13T10:28:40+00:00,40.8111347,-96.6894338,0,0.03,from_camera,fix,1,0.08743,-1.11394,0.14327,g,,,,
