true_time_utc,true_time_local,elapsed_sec,garmin_ts_raw,garmin_clip,garmin_sample_idx,garmin_lat,garmin_lon,garmin_speed_mph,garmin_speed_mph_calculated,garmin_fix_status,garmin_fix_ok,gopro_ts_raw,gopro_clip,gopro_sample_idx,gopro_lat,gopro_lon,gopro_speed_mph,gopro_speed_mph_calculated,gopro_fix_status,gopro_fix_ok,gopro_accel_x,gopro_accel_y,gopro_accel_z,gopro_gyro_x,gopro_gyro_y,gopro_gyro_z,redtiger_ts_raw,redtiger_clip,redtiger_sample_idx,redtiger_lat,redtiger_lon,redtiger_speed_mph,redtiger_speed_mph_calculated,redtiger_fix_status,redtiger_fix_ok,redtiger_accel_x,redtiger_accel_y,redtiger_accel_z,rove_ts_raw,rove_clip,rove_sample_idx,rove_lat,rove_lon,rove_speed_mph,rove_speed_mph_calculated,rove_fix_status,rove_fix_ok,rove_accel_x,rove_accel_y,rove_accel_z,pi_ts_raw,pi_rpm,pi_speed_mph,pi_throttle_pct,pi_yellow_wire,pi_green_wire,pi_obd_connected,pi_arduino_connected
2026-07-13T10:28:00+00:00,2026-07-13T05:28:00-05:00,0,2026-07-13T10:28:00+00:00,GRMN0213.MP4,33,40.8110815,-96.6894486,0,,fix,1,2026-07-13T10:28:00+00:00,GX010003.MP4,3082,40.811177,-96.6894718,0.05,,3D,1,-9.5742,0.4498,-2.4052,-0.00432,-0.00185,-0.00112,2026-07-13T10:28:00+00:00,20260713052715_000198F.MP4,45,40.811145,-96.6894857,0.0,,active,1,-1,-3,0,2026-07-13T10:28:00+00:00,REC20260713-052715-187.mp4,45,40.8111357,-96.6894297,0,,fix,1,0.08493,-1.11563,0.14554,2026-03-02 00:41:21.178,812,0.0,15.7,0,0,1,1
2026-07-13T10:28:01+00:00,2026-07-13T05:28:01-05:00,1,2026-07-13T10:28:01+00:00,GRMN0213.MP4,34,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:01+00:00,GX010003.MP4,3092,40.8111759,-96.6894713,0.08,0.31,3D,1,-9.586,0.4492,-2.4034,-0.00431,-0.00133,-0.00075,2026-07-13T10:28:01+00:00,20260713052715_000198F.MP4,46,40.811145,-96.6894694,0.0,3.07,active,1,-1,-3,0,2026-07-13T10:28:01+00:00,REC20260713-052715-187.mp4,46,40.8111357,-96.6894297,0,0.0,fix,1,0.08826,-1.11621,0.1422,2026-03-02 00:41:22.182,798,0.0,15.7,0,0,1,1
2026-07-13T10:28:02+00:00,2026-07-13T05:28:02-05:00,2,2026-07-13T10:28:02+00:00,GRMN0213.MP4,35,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:02+00:00,GX010003.MP4,3102,40.8111749,-96.689471,0.12,0.5,3D,1,-9.5902,0.4472,-2.3971,-0.00431,-0.00154,-0.00144,2026-07-13T10:28:02+00:00,20260713052715_000198F.MP4,47,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:02+00:00,REC20260713-052715-187.mp4,47,40.8111357,-96.6894297,0,0.0,fix,1,0.08591,-1.11305,0.1468,2026-03-02 00:41:23.187,793,0.0,15.3,0,0,1,1
2026-07-13T10:28:03+00:00,2026-07-13T05:28:03-05:00,3,2026-07-13T10:28:03+00:00,GRMN0213.MP4,36,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:03+00:00,GX010003.MP4,3112,40.8111728,-96.6894713,0.13,0.53,3D,1,-9.5926,0.4522,-2.4076,-0.0041,-0.00138,-0.00096,2026-07-13T10:28:03+00:00,20260713052715_000198F.MP4,48,40.811145,-96.6894694,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:03+00:00,REC20260713-052715-187.mp4,48,40.8111357,-96.6894298,0,0.02,fix,1,0.08539,-1.11477,0.14444,2026-03-02 00:41:24.191,777,0.0,15.3,0,0,1,1
2026-07-13T10:28:04+00:00,2026-07-13T05:28:04-05:00,4,2026-07-13T10:28:04+00:00,GRMN0213.MP4,37,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:04+00:00,GX010003.MP4,3122,40.8111707,-96.6894722,0.09,0.53,3D,1,-9.5892,0.4484,-2.4079,-0.00442,-0.00154,-0.00101,2026-07-13T10:28:04+00:00,20260713052715_000198F.MP4,49,40.8111532,-96.6894694,0.0,2.04,active,1,-1,-3,0,2026-07-13T10:28:04+00:00,REC20260713-052715-187.mp4,49,40.8111357,-96.6894298,0,0.0,fix,1,0.08562,-1.1146,0.14525,2026-03-02 00:41:25.196,807,0.0,16.1,0,0,1,1
2026-07-13T10:28:05+00:00,2026-07-13T05:28:05-05:00,5,2026-07-13T10:28:05+00:00,GRMN0213.MP4,38,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:05+00:00,GX010003.MP4,3132,40.8111687,-96.6894729,0.38,1.01,3D,1,-9.587,0.4488,-2.3998,-0.0041,-0.00165,-0.00128,2026-07-13T10:28:05+00:00,20260713052715_000198F.MP4,50,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:05+00:00,REC20260713-052715-187.mp4,50,40.8111355,-96.68943,0,0.06,fix,1,0.08498,-1.1173,0.14547,2026-03-02 00:41:26.200,802,0.0,16.1,0,0,1,1
2026-07-13T10:28:06+00:00,2026-07-13T05:28:06-05:00,6,2026-07-13T10:28:06+00:00,GRMN0213.MP4,39,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:06+00:00,GX010003.MP4,3142,40.8111668,-96.6894729,0.11,0.5,3D,1,-9.5721,0.4548,-2.4079,-0.00442,-0.00176,-0.00133,2026-07-13T10:28:06+00:00,20260713052715_000198F.MP4,51,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:06+00:00,REC20260713-052715-187.mp4,51,40.8111355,-96.68943,0,0.0,fix,1,0.08562,-1.11604,0.14387,2026-03-02 00:41:27.204,804,0.0,16.1,0,0,1,1
2026-07-13T10:28:07+00:00,2026-07-13T05:28:07-05:00,7,2026-07-13T10:28:07+00:00,GRMN0213.MP4,40,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:07+00:00,GX010003.MP4,3152,40.8111653,-96.6894721,0.04,0.25,3D,1,-9.5996,0.4578,-2.4038,-0.00447,-0.00154,-0.00075,2026-07-13T10:28:07+00:00,20260713052715_000198F.MP4,52,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:07+00:00,REC20260713-052715-187.mp4,52,40.8111355,-96.6894298,0,0.04,fix,1,0.0851,-1.11414,0.14565,2026-03-02 00:41:28.208,790,0.0,16.1,0,0,1,1
2026-07-13T10:28:08+00:00,2026-07-13T05:28:08-05:00,8,2026-07-13T10:28:08+00:00,GRMN0213.MP4,41,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:08+00:00,GX010003.MP4,3162,40.8111639,-96.6894718,0.05,0.25,3D,1,-9.5974,0.4433,-2.4075,-0.00437,-0.00144,-0.00091,2026-07-13T10:28:08+00:00,20260713052715_000198F.MP4,53,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:08+00:00,REC20260713-052715-187.mp4,53,40.8111355,-96.68943,0,0.04,fix,1,0.08435,-1.11655,0.14416,2026-03-02 00:41:29.212,795,0.0,16.1,0,0,1,1
2026-07-13T10:28:09+00:00,2026-07-13T05:28:09-05:00,9,2026-07-13T10:28:09+00:00,GRMN0213.MP4,42,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:09+00:00,GX010003.MP4,3172,40.8111622,-96.6894712,0.2,0.5,3D,1,-9.5802,0.4522,-2.401,-0.00421,-0.00197,-0.00101,2026-07-13T10:28:09+00:00,20260713052715_000198F.MP4,54,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:09+00:00,REC20260713-052715-187.mp4,54,40.8111353,-96.68943,0,0.05,fix,1,0.08499,-1.11477,0.14485,2026-03-02 00:41:30.217,784,0.0,16.1,0,0,1,1
2026-07-13T10:28:10+00:00,2026-07-13T05:28:10-05:00,10,2026-07-13T10:28:10+00:00,GRMN0213.MP4,43,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:10+00:00,GX010003.MP4,3182,40.8111605,-96.6894704,0.08,0.62,3D,1,-9.5893,0.4554,-2.4059,-0.00471,-0.00146,-0.00078,2026-07-13T10:28:10+00:00,20260713052715_000198F.MP4,55,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:10+00:00,REC20260713-052715-187.mp4,55,40.8111355,-96.6894298,0,0.06,fix,1,0.08884,-1.11379,0.1472,2026-03-02 00:41:31.221,784,0.0,16.1,0,0,1,1
2026-07-13T10:28:11+00:00,2026-07-13T05:28:11-05:00,11,2026-07-13T10:28:11+00:00,GRMN0213.MP4,44,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:11+00:00,GX010003.MP4,3192,40.8111588,-96.6894698,0.17,0.53,3D,1,-9.5825,0.4548,-2.394,-0.00426,-0.00165,-0.00096,2026-07-13T10:28:11+00:00,20260713052715_000198F.MP4,56,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:11+00:00,REC20260713-052715-187.mp4,56,40.8111355,-96.6894298,0,0.0,fix,1,0.08579,-1.11701,0.14479,2026-03-02 00:41:32.225,766,0.0,16.1,0,0,1,1
2026-07-13T10:28:12+00:00,2026-07-13T05:28:12-05:00,12,2026-07-13T10:28:12+00:00,GRMN0213.MP4,45,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:12+00:00,GX010003.MP4,3202,40.8111573,-96.6894699,0.02,0.25,3D,1,-9.5681,0.4493,-2.4112,-0.00383,-0.00181,-0.00085,2026-07-13T10:28:12+00:00,20260713052715_000198F.MP4,57,40.8111491,-96.6894694,0.0,1.02,active,1,-1,-3,0,2026-07-13T10:28:12+00:00,REC20260713-052715-187.mp4,57,40.8111355,-96.6894298,0,0.0,fix,1,0.08568,-1.11926,0.14473,2026-03-02 00:41:33.230,766,0.0,16.1,0,0,1,1
2026-07-13T10:28:13+00:00,2026-07-13T05:28:13-05:00,13,2026-07-13T10:28:13+00:00,GRMN0213.MP4,46,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:13+00:00,GX010003.MP4,3212,40.8111558,-96.6894703,0.25,0.62,3D,1,-9.5701,0.446,-2.4052,-0.00415,-0.00168,-0.00168,2026-07-13T10:28:13+00:00,20260713052715_000198F.MP4,58,40.8111491,-96.6894857,0.0,3.07,active,1,-1,-3,0,2026-07-13T10:28:13+00:00,REC20260713-052715-187.mp4,58,40.8111353,-96.6894298,0,0.05,fix,1,0.08539,-1.11299,0.14381,2026-03-02 00:41:34.234,755,0.0,16.1,0,0,1,1
2026-07-13T10:28:14+00:00,2026-07-13T05:28:14-05:00,14,2026-07-13T10:28:14+00:00,GRMN0213.MP4,47,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:14+00:00,GX010003.MP4,3222,40.8111543,-96.6894707,0.13,0.62,3D,1,-9.6061,0.4607,-2.4024,-0.00485,-0.00144,-0.00149,2026-07-13T10:28:14+00:00,20260713052715_000198F.MP4,59,40.8111491,-96.6894857,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:14+00:00,REC20260713-052815-188.mp4,0,40.8111353,-96.68943,0,0.04,fix,1,0.08755,-1.11639,0.14706,2026-03-02 00:41:35.239,744,0.0,16.1,0,0,1,1
2026-07-13T10:28:15+00:00,2026-07-13T05:28:15-05:00,15,2026-07-13T10:28:15+00:00,GRMN0213.MP4,48,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:15+00:00,GX010003.MP4,3232,40.8111533,-96.6894712,0.07,0.19,3D,1,-9.5813,0.4591,-2.4032,-0.00405,-0.00213,-0.00112,2026-07-13T10:28:15+00:00,20260713052815_000199F.MP4,0,40.811145,-96.6894857,0.0,1.02,active,1,-1,-3,0,2026-07-13T10:28:15+00:00,REC20260713-052815-188.mp4,1,40.8111355,-96.68943,0,0.05,fix,1,0.08602,-1.11303,0.14229,2026-03-02 00:41:36.243,761,0.0,16.1,0,0,1,1
2026-07-13T10:28:16+00:00,2026-07-13T05:28:16-05:00,16,2026-07-13T10:28:16+00:00,GRMN0213.MP4,49,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:16+00:00,GX010003.MP4,3242,40.8111522,-96.6894714,0.07,0.25,3D,1,-9.5765,0.4486,-2.4011,-0.0042,-0.00157,-0.00084,2026-07-13T10:28:16+00:00,20260713052815_000199F.MP4,1,40.811145,-96.6894694,0.0,3.07,active,1,-1,-3,0,2026-07-13T10:28:16+00:00,REC20260713-052815-188.mp4,2,40.8111355,-96.6894303,0,0.06,fix,1,0.08627,-1.114,0.14412,2026-03-02 00:41:37.247,758,0.0,16.1,0,0,1,1
2026-07-13T10:28:17+00:00,2026-07-13T05:28:17-05:00,17,2026-07-13T10:28:17+00:00,GRMN0213.MP4,50,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:17+00:00,GX010003.MP4,3252,40.8111512,-96.6894713,0.17,0.19,3D,1,-9.5745,0.4566,-2.4001,-0.00415,-0.00165,-0.00075,2026-07-13T10:28:17+00:00,20260713052815_000199F.MP4,2,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:17+00:00,REC20260713-052815-188.mp4,3,40.8111357,-96.6894303,0,0.05,fix,1,0.08343,-1.10988,0.14513,2026-03-02 00:41:38.151,759,0.0,16.1,0,0,1,1
2026-07-13T10:28:18+00:00,2026-07-13T05:28:18-05:00,18,2026-07-13T10:28:18+00:00,GRMN0213.MP4,51,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:18+00:00,GX010003.MP4,3262,40.8111498,-96.689471,0.25,0.77,3D,1,-9.5759,0.4567,-2.4049,-0.00437,-0.00186,-0.00122,2026-07-13T10:28:18+00:00,20260713052815_000199F.MP4,3,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:18+00:00,REC20260713-052815-188.mp4,4,40.811136,-96.6894303,0,0.07,fix,1,0.08712,-1.11125,0.14125,2026-03-02 00:41:39.155,759,0.0,16.1,0,0,1,1
2026-07-13T10:28:19+00:00,2026-07-13T05:28:19-05:00,19,2026-07-13T10:28:19+00:00,GRMN0213.MP4,52,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:19+00:00,GX010003.MP4,3272,40.8111493,-96.6894693,0.11,0.31,3D,1,-9.5906,0.4519,-2.4036,-0.0042,-0.0014,-0.00157,2026-07-13T10:28:19+00:00,20260713052815_000199F.MP4,4,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:19+00:00,REC20260713-052815-188.mp4,5,40.811136,-96.6894307,0,0.08,fix,1,0.08437,-1.11492,0.14406,2026-03-02 00:41:40.159,751,0.0,16.1,0,0,1,1
2026-07-13T10:28:20+00:00,2026-07-13T05:28:20-05:00,20,2026-07-13T10:28:20+00:00,GRMN0213.MP4,53,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:20+00:00,GX010003.MP4,3282,40.8111484,-96.6894677,0.07,0.53,3D,1,-9.5837,0.4553,-2.4151,-0.0049,-0.00218,-0.00128,2026-07-13T10:28:20+00:00,20260713052815_000199F.MP4,5,40.811145,-96.6894694,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:20+00:00,REC20260713-052815-188.mp4,6,40.8111362,-96.6894307,0,0.05,fix,1,0.08648,-1.11437,0.14444,2026-03-02 00:41:41.164,762,0.0,16.1,0,0,1,1
2026-07-13T10:28:21+00:00,2026-07-13T05:28:21-05:00,21,2026-07-13T10:28:21+00:00,GRMN0213.MP4,54,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:21+00:00,GX010003.MP4,3292,40.8111475,-96.6894672,0.05,0.25,3D,1,-9.594,0.4625,-2.3944,-0.00602,-0.00229,-0.00112,2026-07-13T10:28:21+00:00,20260713052815_000199F.MP4,6,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:21+00:00,REC20260713-052815-188.mp4,7,40.8111362,-96.6894308,0,0.02,fix,1,0.08388,-1.1151,0.144,2026-03-02 00:41:42.168,756,0.0,16.1,0,0,1,1
2026-07-13T10:28:22+00:00,2026-07-13T05:28:22-05:00,22,2026-07-13T10:28:22+00:00,GRMN0213.MP4,55,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:22+00:00,GX010003.MP4,3302,40.8111465,-96.6894676,0.11,0.53,3D,1,-9.5761,0.4621,-2.4112,-0.00544,-0.00157,-0.00118,2026-07-13T10:28:22+00:00,20260713052815_000199F.MP4,7,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:22+00:00,REC20260713-052815-188.mp4,8,40.8111362,-96.6894312,0,0.08,fix,1,0.08608,-1.11718,0.14455,2026-03-02 00:41:43.172,760,0.0,16.1,0,0,1,1
2026-07-13T10:28:23+00:00,2026-07-13T05:28:23-05:00,23,2026-07-13T10:28:23+00:00,GRMN0213.MP4,56,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:23+00:00,GX010003.MP4,3312,40.8111459,-96.6894683,0.08,0.0,3D,1,-9.5878,0.4556,-2.403,-0.00511,-0.00202,-0.00069,2026-07-13T10:28:23+00:00,20260713052815_000199F.MP4,8,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:23+00:00,REC20260713-052815-188.mp4,9,40.8111363,-96.6894313,0,0.03,fix,1,0.08844,-1.11621,0.14456,2026-03-02 00:41:44.177,748,0.0,16.1,0,0,1,1
2026-07-13T10:28:24+00:00,2026-07-13T05:28:24-05:00,24,2026-07-13T10:28:24+00:00,GRMN0213.MP4,57,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:24+00:00,GX010003.MP4,3322,40.8111458,-96.6894679,0.16,0.31,3D,1,-9.588,0.4525,-2.3948,-0.00501,-0.0024,-0.00085,2026-07-13T10:28:24+00:00,20260713052815_000199F.MP4,9,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:24+00:00,REC20260713-052815-188.mp4,10,40.8111362,-96.6894315,0,0.05,fix,1,0.08498,-1.11687,0.14162,2026-03-02 00:41:45.181,750,0.0,16.1,0,0,1,1
2026-07-13T10:28:25+00:00,2026-07-13T05:28:25-05:00,25,2026-07-13T10:28:25+00:00,GRMN0213.MP4,58,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:25+00:00,GX010003.MP4,3332,40.811146,-96.6894673,0.19,0.31,3D,1,-9.5867,0.4568,-2.4064,-0.00493,-0.00179,-0.00118,2026-07-13T10:28:25+00:00,20260713052815_000199F.MP4,10,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:25+00:00,REC20260713-052815-188.mp4,11,40.8111363,-96.6894315,0,0.02,fix,1,0.087,-1.11669,0.14437,2026-03-02 00:41:46.186,758,0.0,16.1,0,0,1,1
2026-07-13T10:28:26+00:00,2026-07-13T05:28:26-05:00,26,2026-07-13T10:28:26+00:00,GRMN0213.MP4,59,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:26+00:00,GX010003.MP4,3342,40.8111461,-96.6894673,0.03,0.0,3D,1,-9.5825,0.4608,-2.4001,-0.00495,-0.00149,-0.00133,2026-07-13T10:28:26+00:00,20260713052815_000199F.MP4,11,40.811145,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:26+00:00,REC20260713-052815-188.mp4,12,40.8111363,-96.6894317,0,0.04,fix,1,0.08619,-1.11414,0.14439,2026-03-02 00:41:47.190,751,0.0,16.1,0,0,1,1
2026-07-13T10:28:27+00:00,2026-07-13T05:28:27-05:00,27,2026-07-13T10:28:27+00:00,GRMN0214.MP4,0,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:27+00:00,GX010003.MP4,3352,40.8111462,-96.689467,0.1,0.25,3D,1,-9.5835,0.457,-2.4075,-0.00532,-0.00192,-0.00106,2026-07-13T10:28:27+00:00,20260713052815_000199F.MP4,12,40.811145,-96.6894694,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:27+00:00,REC20260713-052815-188.mp4,13,40.8111362,-96.689432,0,0.06,fix,1,0.08498,-1.11608,0.14223,2026-03-02 00:41:48.195,749,0.0,16.1,0,0,1,1
2026-07-13T10:28:28+00:00,2026-07-13T05:28:28-05:00,28,2026-07-13T10:28:28+00:00,GRMN0214.MP4,1,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:28+00:00,GX010003.MP4,3362,40.8111463,-96.689467,0.1,0.19,3D,1,-9.5928,0.4614,-2.3982,-0.00506,-0.00218,-0.00085,2026-07-13T10:28:28+00:00,20260713052815_000199F.MP4,13,40.8111491,-96.6894694,0.0,1.02,active,1,-1,-3,0,2026-07-13T10:28:28+00:00,REC20260713-052815-188.mp4,14,40.811136,-96.6894322,0,0.06,fix,1,0.08565,-1.1162,0.14443,2026-03-02 00:41:49.199,753,0.0,16.1,0,0,1,1
2026-07-13T10:28:29+00:00,2026-07-13T05:28:29-05:00,29,2026-07-13T10:28:29+00:00,GRMN0214.MP4,2,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:29+00:00,GX010003.MP4,3372,40.8111461,-96.6894667,0.08,0.5,3D,1,-9.5784,0.4659,-2.4088,-0.00538,-0.00149,-0.00096,2026-07-13T10:28:29+00:00,20260713052815_000199F.MP4,14,40.8111532,-96.6894694,0.0,1.02,active,1,-1,-3,0,2026-07-13T10:28:29+00:00,REC20260713-052815-188.mp4,15,40.8111358,-96.6894323,0,0.05,fix,1,0.08627,-1.11382,0.14492,2026-03-02 00:41:50.204,753,0.0,16.1,0,0,1,1
2026-07-13T10:28:30+00:00,2026-07-13T05:28:30-05:00,30,2026-07-13T10:28:30+00:00,GRMN0214.MP4,3,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:30+00:00,GX010003.MP4,3382,40.811146,-96.6894655,0.04,0.19,3D,1,-9.5933,0.4573,-2.4074,-0.00506,-0.00208,-0.00106,2026-07-13T10:28:30+00:00,20260713052815_000199F.MP4,15,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:30+00:00,REC20260713-052815-188.mp4,16,40.8111358,-96.6894323,0,0.0,fix,1,0.08608,-1.11581,0.14697,2026-03-02 00:41:51.208,754,0.0,16.1,0,0,1,1
2026-07-13T10:28:31+00:00,2026-07-13T05:28:31-05:00,31,2026-07-13T10:28:31+00:00,GRMN0214.MP4,4,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:31+00:00,GX010003.MP4,3392,40.8111457,-96.6894635,0.13,0.45,3D,1,-9.579,0.4483,-2.415,-0.00548,-0.00165,-0.00096,2026-07-13T10:28:31+00:00,20260713052815_000199F.MP4,16,40.8111532,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:31+00:00,REC20260713-052815-188.mp4,17,40.8111357,-96.6894325,0,0.05,fix,1,0.08651,-1.11681,0.14534,2026-03-02 00:41:52.212,754,0.0,16.1,0,0,1,1
2026-07-13T10:28:32+00:00,2026-07-13T05:28:32-05:00,32,2026-07-13T10:28:32+00:00,GRMN0214.MP4,5,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:32+00:00,GX010003.MP4,3402,40.8111455,-96.6894617,0.14,0.19,3D,1,-9.6007,0.447,-2.3965,-0.00527,-0.00128,-0.00091,2026-07-13T10:28:32+00:00,20260713052815_000199F.MP4,17,40.8111572,-96.6894694,0.0,0.99,active,1,-1,-2,0,2026-07-13T10:28:32+00:00,REC20260713-052815-188.mp4,18,40.8111357,-96.6894327,0,0.04,fix,1,0.08773,-1.11168,0.14266,2026-03-02 00:41:53.217,759,0.0,16.1,0,0,1,1
2026-07-13T10:28:33+00:00,2026-07-13T05:28:33-05:00,33,2026-07-13T10:28:33+00:00,GRMN0214.MP4,6,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:33+00:00,GX010003.MP4,3412,40.8111452,-96.6894598,0.07,0.19,3D,1,-9.5793,0.4506,-2.3974,-0.00532,-0.00202,-0.00128,2026-07-13T10:28:33+00:00,20260713052815_000199F.MP4,18,40.8111572,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:33+00:00,REC20260713-052815-188.mp4,19,40.8111355,-96.6894328,0,0.05,fix,1,0.08907,-1.11759,0.14375,2026-03-02 00:41:54.221,747,0.0,16.1,0,0,1,1
2026-07-13T10:28:34+00:00,2026-07-13T05:28:34-05:00,34,2026-07-13T10:28:34+00:00,GRMN0214.MP4,7,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:34+00:00,GX010003.MP4,3422,40.8111449,-96.6894604,0.09,0.19,3D,1,-9.5631,0.4435,-2.3984,-0.00644,-0.00122,0.00319,2026-07-13T10:28:34+00:00,20260713052815_000199F.MP4,19,40.8111572,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:34+00:00,REC20260713-052815-188.mp4,20,40.8111353,-96.6894332,0,0.09,fix,1,0.08688,-1.11376,0.14345,2026-03-02 00:41:55.225,750,0.0,16.1,0,0,1,1
2026-07-13T10:28:35+00:00,2026-07-13T05:28:35-05:00,35,2026-07-13T10:28:35+00:00,GRMN0214.MP4,8,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:35+00:00,GX010003.MP4,3432,40.8111442,-96.6894614,0.08,0.45,3D,1,-9.5566,0.4833,-2.3926,-0.0046,-0.00521,-0.01177,2026-07-13T10:28:35+00:00,20260713052815_000199F.MP4,20,40.8111572,-96.6894694,0.0,0.0,active,1,-2,-2,0,2026-07-13T10:28:35+00:00,REC20260713-052815-188.mp4,21,40.8111352,-96.6894335,0,0.06,fix,1,0.08162,-1.11907,0.14449,2026-03-02 00:41:56.229,762,0.0,15.7,0,0,1,1
2026-07-13T10:28:36+00:00,2026-07-13T05:28:36-05:00,36,2026-07-13T10:28:36+00:00,GRMN0214.MP4,9,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:36+00:00,GX010003.MP4,3442,40.8111435,-96.6894616,0.18,0.19,3D,1,-9.5749,0.5785,-2.3807,-0.00666,-0.00256,-0.00027,2026-07-13T10:28:36+00:00,20260713052815_000199F.MP4,21,40.8111572,-96.6894694,0.0,0.0,active,1,-1,-2,0,2026-07-13T10:28:36+00:00,REC20260713-052815-188.mp4,22,40.8111352,-96.6894335,0,0.0,fix,1,0.08723,-1.1127,0.14347,2026-03-02 00:41:57.234,812,0.0,15.7,0,0,1,1
2026-07-13T10:28:37+00:00,2026-07-13T05:28:37-05:00,37,2026-07-13T10:28:37+00:00,GRMN0214.MP4,10,40.8110815,-96.6894486,0,0.0,fix,1,2026-07-13T10:28:37+00:00,GX010003.MP4,3452,40.8111432,-96.6894598,0.04,0.38,3D,1,-9.5711,0.4623,-2.3877,-0.00602,-0.00186,0.00122,2026-07-13T10:28:37+00:00,20260713052815_000199F.MP4,22,40.8111572,-96.6894694,0.0,0.0,active,1,-1,-3,0,2026-07-13T10:28:37+00:00,REC20260713-052815-188.mp4,23,40.8111352,-96.6894333,0,0.04,fix,1,0.0884,-1.11626,0.144,2026-03-02 00:41:58.238,812,0.0,15.7,0,0,1,1
