clip,sample_idx,ts_utc,lat_deg,lon_deg,speed_mph,fix
GRMN0142.MP4,46,2026-04-26T06:04:01+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,47,2026-04-26T06:04:02+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,48,2026-04-26T06:04:03+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,49,2026-04-26T06:04:04+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,50,2026-04-26T06:04:05+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,51,2026-04-26T06:04:06+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,52,2026-04-26T06:04:07+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,53,2026-04-26T06:04:08+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,54,2026-04-26T06:04:09+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,55,2026-04-26T06:04:10+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,56,2026-04-26T06:04:11+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,57,2026-04-26T06:04:12+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,58,2026-04-26T06:04:13+00:00,40.8414429,-96.7403776,0,1
GRMN0142.MP4,59,2026-04-26T06:04:14+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,0,2026-04-26T06:04:15+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,1,2026-04-26T06:04:16+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,2,2026-04-26T06:04:17+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,3,2026-04-26T06:04:18+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,4,2026-04-26T06:04:19+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,5,2026-04-26T06:04:20+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,6,2026-04-26T06:04:21+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,7,2026-04-26T06:04:22+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,8,2026-04-26T06:04:23+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,9,2026-04-26T06:04:24+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,10,2026-04-26T06:04:25+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,11,2026-04-26T06:04:26+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,12,2026-04-26T06:04:27+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,13,2026-04-26T06:04:28+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,14,2026-04-26T06:04:29+00:00,40.8414429,-96.7403776,0,1
GRMN0143.MP4,15,2026-04-26T06:04:30+00:00,40.8414433,-96.7403776,1,1
GRMN0143.MP4,16,2026-04-26T06:04:31+00:00,40.8414485,-96.7403597,2,1
GRMN0143.MP4,17,2026-04-26T06:04:32+00:00,40.8414503,-96.740343,2,1
GRMN0143.MP4,18,2026-04-26T06:04:33+00:00,40.8414473,-96.7403258,3,1
GRMN0143.MP4,19,2026-04-26T06:04:34+00:00,40.8414308,-96.7403229,4,1
GRMN0143.MP4,20,2026-04-26T06:04:35+00:00,40.8414065,-96.7403141,4,1
GRMN0143.MP4,21,2026-04-26T06:04:36+00:00,40.8413747,-96.7403027,5,1
GRMN0143.MP4,22,2026-04-26T06:04:37+00:00,40.8413416,-96.740291,5,1
GRMN0143.MP4,23,2026-04-26T06:04:38+00:00,40.8413075,-96.7402822,6,1
GRMN0143.MP4,24,2026-04-26T06:04:39+00:00,40.8412761,-96.7402723,6,1
GRMN0143.MP4,25,2026-04-26T06:04:40+00:00,40.8412451,-96.7402618,6,1
GRMN0143.MP4,26,2026-04-26T06:04:41+00:00,40.8412129,-96.7402543,7,1
GRMN0143.MP4,27,2026-04-26T06:04:42+00:00,40.8411797,-96.7402422,7,1
GRMN0143.MP4,28,2026-04-26T06:04:43+00:00,40.8411449,-96.7402249,7,1
GRMN0143.MP4,29,2026-04-26T06:04:44+00:00,40.8411098,-96.740203,8,1
GRMN0143.MP4,30,2026-04-26T06:04:45+00:00,40.8410768,-96.740175,8,1
GRMN0143.MP4,31,2026-04-26T06:04:46+00:00,40.8410482,-96.7401448,8,1
GRMN0143.MP4,32,2026-04-26T06:04:47+00:00,40.8410267,-96.7401128,7,1
GRMN0143.MP4,33,2026-04-26T06:04:48+00:00,40.8410126,-96.7400869,6,1
GRMN0143.MP4,34,2026-04-26T06:04:49+00:00,40.8410072,-96.740072,5,1
GRMN0143.MP4,35,2026-04-26T06:04:50+00:00,40.8410058,-96.7400659,5,1
GRMN0143.MP4,36,2026-04-26T06:04:51+00:00,40.8410057,-96.7400659,4,1
GRMN0143.MP4,37,2026-04-26T06:04:52+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,38,2026-04-26T06:04:53+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,39,2026-04-26T06:04:54+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,40,2026-04-26T06:04:55+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,41,2026-04-26T06:04:56+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,42,2026-04-26T06:04:57+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,43,2026-04-26T06:04:58+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,44,2026-04-26T06:04:59+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,45,2026-04-26T06:05:00+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,46,2026-04-26T06:05:01+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,47,2026-04-26T06:05:02+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,48,2026-04-26T06:05:03+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,49,2026-04-26T06:05:04+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,50,2026-04-26T06:05:05+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,51,2026-04-26T06:05:06+00:00,40.8410058,-96.7400659,0,1
GRMN0143.MP4,52,2026-04-26T06:05:07+00:00,40.8410056,-96.7400651,1,1
GRMN0143.MP4,53,2026-04-26T06:05:08+00:00,40.8410024,-96.7400544,2,1
GRMN0143.MP4,54,2026-04-26T06:05:09+00:00,40.8409983,-96.7400299,3,1
GRMN0143.MP4,55,2026-04-26T06:05:10+00:00,40.8409968,-96.7399876,5,1
GRMN0143.MP4,56,2026-04-26T06:05:11+00:00,40.8410045,-96.7399345,7,1
GRMN0143.MP4,57,2026-04-26T06:05:12+00:00,40.8410212,-96.7398748,9,1
GRMN0143.MP4,58,2026-04-26T06:05:13+00:00,40.84105,-96.7398148,15,1
GRMN0143.MP4,59,2026-04-26T06:05:14+00:00,40.8410968,-96.7397628,18,1
GRMN0144.MP4,0,2026-04-26T06:05:15+00:00,40.8411604,-96.7397216,21,1
GRMN0144.MP4,1,2026-04-26T06:05:16+00:00,40.8412347,-96.739691,21,1
GRMN0144.MP4,2,2026-04-26T06:05:17+00:00,40.8414105,-96.7396437,23,1
GRMN0144.MP4,3,2026-04-26T06:05:18+00:00,40.8415093,-96.7396169,24,1
GRMN0144.MP4,4,2026-04-26T06:05:19+00:00,40.8416176,-96.7395821,26,1
GRMN0144.MP4,5,2026-04-26T06:05:20+00:00,40.8417321,-96.7395423,27,1
GRMN0144.MP4,6,2026-04-26T06:05:21+00:00,40.8418475,-96.7395037,27,1
GRMN0144.MP4,7,2026-04-26T06:05:22+00:00,40.8419667,-96.7394749,28,1
GRMN0144.MP4,8,2026-04-26T06:05:23+00:00,40.8420811,-96.7394532,28,1
GRMN0144.MP4,9,2026-04-26T06:05:24+00:00,40.8421864,-96.7394354,27,1
GRMN0144.MP4,10,2026-04-26T06:05:25+00:00,40.8422871,-96.7394228,25,1
GRMN0144.MP4,11,2026-04-26T06:05:26+00:00,40.8423752,-96.7394134,22,1
GRMN0144.MP4,12,2026-04-26T06:05:27+00:00,40.8424533,-96.7394096,20,1
GRMN0144.MP4,13,2026-04-26T06:05:28+00:00,40.8425182,-96.7394085,17,1
GRMN0144.MP4,14,2026-04-26T06:05:29+00:00,40.8425718,-96.7394108,13,1
GRMN0144.MP4,15,2026-04-26T06:05:30+00:00,40.8426129,-96.7394113,11,1
GRMN0144.MP4,16,2026-04-26T06:05:31+00:00,40.8426472,-96.7394119,9,1
GRMN0144.MP4,17,2026-04-26T06:05:32+00:00,40.8426701,-96.7394144,6,1
GRMN0144.MP4,18,2026-04-26T06:05:33+00:00,40.8426821,-96.7394173,3,1
GRMN0144.MP4,19,2026-04-26T06:05:34+00:00,40.8426862,-96.7394194,1,1
GRMN0144.MP4,20,2026-04-26T06:05:35+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,21,2026-04-26T06:05:36+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,22,2026-04-26T06:05:37+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,23,2026-04-26T06:05:38+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,24,2026-04-26T06:05:39+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,25,2026-04-26T06:05:40+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,26,2026-04-26T06:05:41+00:00,40.8426857,-96.7394194,0,1
GRMN0144.MP4,27,2026-04-26T06:05:42+00:00,40.8426862,-96.7394194,0,1
GRMN0144.MP4,28,2026-04-26T06:05:43+00:00,40.8427095,-96.7394156,5,1
GRMN0144.MP4,29,2026-04-26T06:05:44+00:00,40.8427364,-96.7394132,8,1
GRMN0144.MP4,30,2026-04-26T06:05:45+00:00,40.8427793,-96.7393997,10,1
GRMN0144.MP4,31,2026-04-26T06:05:46+00:00,40.8428273,-96.7393632,12,1
GRMN0144.MP4,32,2026-04-26T06:05:47+00:00,40.8428612,-96.7392828,14,1
GRMN0144.MP4,33,2026-04-26T06:05:48+00:00,40.8428816,-96.7391815,18,1
GRMN0144.MP4,34,2026-04-26T06:05:49+00:00,40.8428955,-96.7390704,20,1
GRMN0144.MP4,35,2026-04-26T06:05:50+00:00,40.8428981,-96.7389327,25,1
GRMN0144.MP4,36,2026-04-26T06:05:51+00:00,40.8428969,-96.7387757,28,1
GRMN0144.MP4,37,2026-04-26T06:05:52+00:00,40.8428962,-96.7386135,29,1
GRMN0144.MP4,38,2026-04-26T06:05:53+00:00,40.8428883,-96.7384331,32,1
GRMN0144.MP4,39,2026-04-26T06:05:54+00:00,40.8428695,-96.7382496,33,1
GRMN0144.MP4,40,2026-04-26T06:05:55+00:00,40.8428301,-96.7380675,34,1
GRMN0144.MP4,41,2026-04-26T06:05:56+00:00,40.8427721,-96.7378988,35,1
GRMN0144.MP4,42,2026-04-26T06:05:57+00:00,40.8426922,-96.7377384,35,1
GRMN0144.MP4,43,2026-04-26T06:05:58+00:00,40.8425926,-96.7375971,35,1
GRMN0144.MP4,44,2026-04-26T06:05:59+00:00,40.8424758,-96.7374826,35,1
GRMN0144.MP4,45,2026-04-26T06:06:00+00:00,40.8423475,-96.7373925,36,1
GRMN0144.MP4,46,2026-04-26T06:06:01+00:00,40.8422153,-96.7373086,36,1
GRMN0144.MP4,47,2026-04-26T06:06:02+00:00,40.8420644,-96.7372794,36,1
GRMN0144.MP4,48,2026-04-26T06:06:03+00:00,40.8419112,-96.7372853,37,1
GRMN0144.MP4,49,2026-04-26T06:06:04+00:00,40.841761,-96.7373233,37,1
GRMN0144.MP4,50,2026-04-26T06:06:05+00:00,40.8416204,-96.7373951,37,1
GRMN0144.MP4,51,2026-04-26T06:06:06+00:00,40.8414824,-96.7374987,38,1
GRMN0144.MP4,52,2026-04-26T06:06:07+00:00,40.8413502,-96.7376192,39,1
GRMN0144.MP4,53,2026-04-26T06:06:08+00:00,40.8412135,-96.7377484,41,1
GRMN0144.MP4,54,2026-04-26T06:06:09+00:00,40.8410698,-96.7378855,43,1
GRMN0144.MP4,55,2026-04-26T06:06:10+00:00,40.8409173,-96.7380289,46,1
GRMN0144.MP4,56,2026-04-26T06:06:11+00:00,40.8407577,-96.7381763,48,1
GRMN0144.MP4,57,2026-04-26T06:06:12+00:00,40.840588,-96.738327,49,1
GRMN0144.MP4,58,2026-04-26T06:06:13+00:00,40.8404124,-96.7384849,51,1
GRMN0144.MP4,59,2026-04-26T06:06:14+00:00,40.8402413,-96.7386473,53,1
GRMN0145.MP4,0,2026-04-26T06:06:15+00:00,40.8400649,-96.7388236,54,1
GRMN0145.MP4,1,2026-04-26T06:06:16+00:00,40.8398854,-96.739008,56,1
GRMN0145.MP4,2,2026-04-26T06:06:17+00:00,40.839704,-96.7391945,57,1
GRMN0145.MP4,3,2026-04-26T06:06:18+00:00,40.8395174,-96.7393809,57,1
GRMN0145.MP4,4,2026-04-26T06:06:19+00:00,40.839328,-96.7395656,58,1
GRMN0145.MP4,5,2026-04-26T06:06:20+00:00,40.8391362,-96.7397554,59,1
GRMN0145.MP4,6,2026-04-26T06:06:21+00:00,40.8389443,-96.7399498,60,1
GRMN0145.MP4,7,2026-04-26T06:06:22+00:00,40.8387481,-96.7401473,60,1
GRMN0145.MP4,8,2026-04-26T06:06:23+00:00,40.8385534,-96.7403435,61,1
GRMN0145.MP4,9,2026-04-26T06:06:24+00:00,40.8383567,-96.7405407,61,1
GRMN0145.MP4,10,2026-04-26T06:06:25+00:00,40.838159,-96.7407385,61,1
GRMN0145.MP4,11,2026-04-26T06:06:26+00:00,40.8379594,-96.7409396,62,1
GRMN0145.MP4,12,2026-04-26T06:06:27+00:00,40.8377609,-96.7411393,62,1
GRMN0145.MP4,13,2026-04-26T06:06:28+00:00,40.8375568,-96.7413441,63,1
GRMN0145.MP4,14,2026-04-26T06:06:29+00:00,40.8373548,-96.741545,63,1
GRMN0145.MP4,15,2026-04-26T06:06:30+00:00,40.8371431,-96.7417514,64,1
GRMN0145.MP4,16,2026-04-26T06:06:31+00:00,40.8369295,-96.7419516,64,1
GRMN0145.MP4,17,2026-04-26T06:06:32+00:00,40.8367133,-96.742149,64,1
GRMN0145.MP4,18,2026-04-26T06:06:33+00:00,40.8364984,-96.7423456,64,1
GRMN0145.MP4,19,2026-04-26T06:06:34+00:00,40.836292,-96.7425325,63,1
GRMN0145.MP4,20,2026-04-26T06:06:35+00:00,40.8360797,-96.74272,63,1
GRMN0145.MP4,21,2026-04-26T06:06:36+00:00,40.8358661,-96.7429073,63,1
GRMN0145.MP4,22,2026-04-26T06:06:37+00:00,40.8356503,-96.7430933,63,1
GRMN0145.MP4,23,2026-04-26T06:06:38+00:00,40.8354334,-96.7432761,63,1
GRMN0145.MP4,24,2026-04-26T06:06:39+00:00,40.835216,-96.7434553,63,1
GRMN0145.MP4,25,2026-04-26T06:06:40+00:00,40.8349985,-96.7436298,63,1
GRMN0145.MP4,26,2026-04-26T06:06:41+00:00,40.8347779,-96.7438034,63,1
GRMN0145.MP4,27,2026-04-26T06:06:42+00:00,40.8345583,-96.7439733,63,1
GRMN0145.MP4,28,2026-04-26T06:06:43+00:00,40.8343355,-96.7441435,63,1
GRMN0145.MP4,29,2026-04-26T06:06:44+00:00,40.8341152,-96.7443086,63,1
GRMN0145.MP4,30,2026-04-26T06:06:45+00:00,40.8338924,-96.7444735,63,1
GRMN0145.MP4,31,2026-04-26T06:06:46+00:00,40.8336692,-96.7446355,63,1
GRMN0145.MP4,32,2026-04-26T06:06:47+00:00,40.8334422,-96.7447967,63,1
GRMN0145.MP4,33,2026-04-26T06:06:48+00:00,40.833217,-96.7449551,63,1
GRMN0145.MP4,34,2026-04-26T06:06:49+00:00,40.8329896,-96.7451129,63,1
GRMN0145.MP4,35,2026-04-26T06:06:50+00:00,40.8327622,-96.7452701,63,1
GRMN0145.MP4,36,2026-04-26T06:06:51+00:00,40.8325357,-96.7454248,63,1
GRMN0145.MP4,37,2026-04-26T06:06:52+00:00,40.8323087,-96.7455799,63,1
GRMN0145.MP4,38,2026-04-26T06:06:53+00:00,40.8320805,-96.7457371,63,1
GRMN0145.MP4,39,2026-04-26T06:06:54+00:00,40.8318547,-96.745893,63,1
GRMN0145.MP4,40,2026-04-26T06:06:55+00:00,40.8316256,-96.7460485,63,1
GRMN0145.MP4,41,2026-04-26T06:06:56+00:00,40.8313973,-96.7462033,63,1
GRMN0145.MP4,42,2026-04-26T06:06:57+00:00,40.8311703,-96.7463587,63,1
GRMN0145.MP4,43,2026-04-26T06:06:58+00:00,40.8309426,-96.7465157,63,1
GRMN0145.MP4,44,2026-04-26T06:06:59+00:00,40.8307153,-96.7466721,63,1
GRMN0145.MP4,45,2026-04-26T06:07:00+00:00,40.8304868,-96.7468278,63,1
GRMN0145.MP4,46,2026-04-26T06:07:01+00:00,40.8302581,-96.7469835,63,1
GRMN0145.MP4,47,2026-04-26T06:07:02+00:00,40.8300307,-96.7471392,63,1
GRMN0145.MP4,48,2026-04-26T06:07:03+00:00,40.8298012,-96.7472971,63,1
GRMN0145.MP4,49,2026-04-26T06:07:04+00:00,40.8295739,-96.7474524,63,1
GRMN0145.MP4,50,2026-04-26T06:07:05+00:00,40.8293458,-96.7476087,63,1
GRMN0145.MP4,51,2026-04-26T06:07:06+00:00,40.829117,-96.7477655,63,1
GRMN0145.MP4,52,2026-04-26T06:07:07+00:00,40.8288903,-96.7479203,63,1
GRMN0145.MP4,53,2026-04-26T06:07:08+00:00,40.828663,-96.7480759,63,1
GRMN0145.MP4,54,2026-04-26T06:07:09+00:00,40.8284342,-96.748234,63,1
GRMN0145.MP4,55,2026-04-26T06:07:10+00:00,40.8282068,-96.7483905,63,1
GRMN0145.MP4,56,2026-04-26T06:07:11+00:00,40.8279774,-96.7485471,63,1
GRMN0145.MP4,57,2026-04-26T06:07:12+00:00,40.8277502,-96.7487022,63,1
GRMN0145.MP4,58,2026-04-26T06:07:13+00:00,40.8275218,-96.7488579,63,1
GRMN0145.MP4,59,2026-04-26T06:07:14+00:00,40.8272955,-96.749012,63,1
GRMN0146.MP4,0,2026-04-26T06:07:15+00:00,40.8270654,-96.7491687,63,1
GRMN0146.MP4,1,2026-04-26T06:07:16+00:00,40.8268415,-96.7493217,63,1
GRMN0146.MP4,2,2026-04-26T06:07:17+00:00,40.8266119,-96.749479,63,1
GRMN0146.MP4,3,2026-04-26T06:07:18+00:00,40.8263875,-96.7496343,63,1
GRMN0146.MP4,4,2026-04-26T06:07:19+00:00,40.8261584,-96.7497925,63,1
GRMN0146.MP4,5,2026-04-26T06:07:20+00:00,40.8259328,-96.7499461,63,1
GRMN0146.MP4,6,2026-04-26T06:07:21+00:00,40.8257032,-96.7501029,63,1
GRMN0146.MP4,7,2026-04-26T06:07:22+00:00,40.825478,-96.7502577,63,1
GRMN0146.MP4,8,2026-04-26T06:07:23+00:00,40.8252484,-96.7504168,63,1
GRMN0146.MP4,9,2026-04-26T06:07:24+00:00,40.8250227,-96.7505712,63,1
GRMN0146.MP4,10,2026-04-26T06:07:25+00:00,40.8247921,-96.7507288,63,1
GRMN0146.MP4,11,2026-04-26T06:07:26+00:00,40.8245655,-96.7508831,63,1
GRMN0146.MP4,12,2026-04-26T06:07:27+00:00,40.8243383,-96.7510385,63,1
GRMN0146.MP4,13,2026-04-26T06:07:28+00:00,40.8241117,-96.7511945,63,1
GRMN0146.MP4,14,2026-04-26T06:07:29+00:00,40.823884,-96.7513519,63,1
GRMN0146.MP4,15,2026-04-26T06:07:30+00:00,40.8236557,-96.7515094,63,1
GRMN0146.MP4,16,2026-04-26T06:07:31+00:00,40.8234269,-96.751667,63,1
GRMN0146.MP4,17,2026-04-26T06:07:32+00:00,40.8232006,-96.7518232,63,1
GRMN0146.MP4,18,2026-04-26T06:07:33+00:00,40.8229713,-96.7519786,63,1
GRMN0146.MP4,19,2026-04-26T06:07:34+00:00,40.8227475,-96.7521289,63,1
GRMN0146.MP4,20,2026-04-26T06:07:35+00:00,40.822521,-96.7522826,62,1
GRMN0146.MP4,21,2026-04-26T06:07:36+00:00,40.8222969,-96.7524368,63,1
GRMN0146.MP4,22,2026-04-26T06:07:37+00:00,40.8220703,-96.7525938,63,1
GRMN0146.MP4,23,2026-04-26T06:07:38+00:00,40.8218452,-96.7527487,63,1
GRMN0146.MP4,24,2026-04-26T06:07:39+00:00,40.8216181,-96.7529044,63,1
GRMN0146.MP4,25,2026-04-26T06:07:40+00:00,40.821392,-96.7530586,63,1
GRMN0146.MP4,26,2026-04-26T06:07:41+00:00,40.8211645,-96.7532133,63,1
GRMN0146.MP4,27,2026-04-26T06:07:42+00:00,40.8209433,-96.7533637,62,1
GRMN0146.MP4,28,2026-04-26T06:07:43+00:00,40.8207285,-96.7535114,60,1
GRMN0146.MP4,29,2026-04-26T06:07:44+00:00,40.8205152,-96.7536582,59,1
GRMN0146.MP4,30,2026-04-26T06:07:45+00:00,40.8203092,-96.7538,57,1
GRMN0146.MP4,31,2026-04-26T06:07:46+00:00,40.8201109,-96.7539369,56,1
GRMN0146.MP4,32,2026-04-26T06:07:47+00:00,40.8199166,-96.7540704,53,1
GRMN0146.MP4,33,2026-04-26T06:07:48+00:00,40.819732,-96.7541988,52,1
GRMN0146.MP4,34,2026-04-26T06:07:49+00:00,40.8195472,-96.7543286,51,1
GRMN0146.MP4,35,2026-04-26T06:07:50+00:00,40.8193646,-96.7544596,51,1
GRMN0146.MP4,36,2026-04-26T06:07:51+00:00,40.8191864,-96.7545962,51,1
GRMN0146.MP4,37,2026-04-26T06:07:52+00:00,40.8190153,-96.7547449,51,1
GRMN0146.MP4,38,2026-04-26T06:07:53+00:00,40.8188461,-96.7549085,51,1
GRMN0146.MP4,39,2026-04-26T06:07:54+00:00,40.8186844,-96.7550765,51,1
GRMN0146.MP4,40,2026-04-26T06:07:55+00:00,40.8185188,-96.7552375,51,1
GRMN0146.MP4,41,2026-04-26T06:07:56+00:00,40.8183628,-96.7554213,52,1
GRMN0146.MP4,42,2026-04-26T06:07:57+00:00,40.8182129,-96.7556136,52,1
GRMN0146.MP4,43,2026-04-26T06:07:58+00:00,40.8180615,-96.7558114,52,1
GRMN0146.MP4,44,2026-04-26T06:07:59+00:00,40.8179114,-96.7560184,53,1
GRMN0146.MP4,45,2026-04-26T06:08:00+00:00,40.8177679,-96.7562378,53,1
GRMN0146.MP4,46,2026-04-26T06:08:01+00:00,40.8176231,-96.7564583,53,1
GRMN0146.MP4,47,2026-04-26T06:08:02+00:00,40.817489,-96.7567036,53,1
GRMN0146.MP4,48,2026-04-26T06:08:03+00:00,40.8173666,-96.7569387,53,1
GRMN0146.MP4,49,2026-04-26T06:08:04+00:00,40.817249,-96.7571822,52,1
GRMN0146.MP4,50,2026-04-26T06:08:05+00:00,40.8171306,-96.7574271,53,1
GRMN0146.MP4,51,2026-04-26T06:08:06+00:00,40.8170297,-96.7576906,53,1
GRMN0146.MP4,52,2026-04-26T06:08:07+00:00,40.8169484,-96.7579598,52,1
GRMN0146.MP4,53,2026-04-26T06:08:08+00:00,40.8168596,-96.7582113,53,1
GRMN0146.MP4,54,2026-04-26T06:08:09+00:00,40.816773,-96.7584635,53,1
GRMN0146.MP4,55,2026-04-26T06:08:10+00:00,40.8166956,-96.7587222,53,1
GRMN0146.MP4,56,2026-04-26T06:08:11+00:00,40.816623,-96.7589913,54,1
GRMN0146.MP4,57,2026-04-26T06:08:12+00:00,40.8165506,-96.7592515,53,1
GRMN0146.MP4,58,2026-04-26T06:08:13+00:00,40.816494,-96.759528,53,1
GRMN0146.MP4,59,2026-04-26T06:08:14+00:00,40.8164436,-96.7598065,53,1
GRMN0147.MP4,0,2026-04-26T06:08:15+00:00,40.8163949,-96.7600842,53,1
GRMN0147.MP4,1,2026-04-26T06:08:16+00:00,40.8163439,-96.7603602,53,1
GRMN0147.MP4,2,2026-04-26T06:08:17+00:00,40.8162971,-96.7606387,53,1
GRMN0147.MP4,3,2026-04-26T06:08:18+00:00,40.8162545,-96.7609147,53,1
GRMN0147.MP4,4,2026-04-26T06:08:19+00:00,40.8162135,-96.761193,53,1
GRMN0147.MP4,5,2026-04-26T06:08:20+00:00,40.8161718,-96.7614731,53,1
GRMN0147.MP4,6,2026-04-26T06:08:21+00:00,40.8161311,-96.7617555,53,1
GRMN0147.MP4,7,2026-04-26T06:08:22+00:00,40.816092,-96.7620358,53,1
GRMN0147.MP4,8,2026-04-26T06:08:23+00:00,40.8160566,-96.7623223,53,1
GRMN0147.MP4,9,2026-04-26T06:08:24+00:00,40.8160236,-96.7626019,53,1
GRMN0147.MP4,10,2026-04-26T06:08:25+00:00,40.8159964,-96.7628883,53,1
GRMN0147.MP4,11,2026-04-26T06:08:26+00:00,40.8159764,-96.7631743,54,1
GRMN0147.MP4,12,2026-04-26T06:08:27+00:00,40.8159569,-96.7634622,54,1
GRMN0147.MP4,13,2026-04-26T06:08:28+00:00,40.8159362,-96.7637496,54,1
GRMN0147.MP4,14,2026-04-26T06:08:29+00:00,40.8159134,-96.7640372,54,1
GRMN0147.MP4,15,2026-04-26T06:08:30+00:00,40.8158918,-96.7643262,54,1
GRMN0147.MP4,16,2026-04-26T06:08:31+00:00,40.8158731,-96.7646114,54,1
GRMN0147.MP4,17,2026-04-26T06:08:32+00:00,40.8158547,-96.7649209,54,1
GRMN0147.MP4,18,2026-04-26T06:08:33+00:00,40.8158412,-96.7652122,54,1
GRMN0147.MP4,19,2026-04-26T06:08:34+00:00,40.8158294,-96.7655012,54,1
GRMN0147.MP4,20,2026-04-26T06:08:35+00:00,40.8158205,-96.7657934,54,1
GRMN0147.MP4,21,2026-04-26T06:08:36+00:00,40.8158136,-96.766085,54,1
GRMN0147.MP4,22,2026-04-26T06:08:37+00:00,40.815808,-96.7663615,54,1
GRMN0147.MP4,23,2026-04-26T06:08:38+00:00,40.8158046,-96.7666475,54,1
GRMN0147.MP4,24,2026-04-26T06:08:39+00:00,40.8158034,-96.7669417,54,1
GRMN0147.MP4,25,2026-04-26T06:08:40+00:00,40.8158035,-96.7672273,54,1
GRMN0147.MP4,26,2026-04-26T06:08:41+00:00,40.8158046,-96.7675196,54,1
GRMN0147.MP4,27,2026-04-26T06:08:42+00:00,40.8158086,-96.767806,54,1
GRMN0147.MP4,28,2026-04-26T06:08:43+00:00,40.8158156,-96.7680981,54,1
GRMN0147.MP4,29,2026-04-26T06:08:44+00:00,40.8158252,-96.7683886,54,1
GRMN0147.MP4,30,2026-04-26T06:08:45+00:00,40.815838,-96.7686822,55,1
GRMN0147.MP4,31,2026-04-26T06:08:46+00:00,40.8158518,-96.7689709,55,1
GRMN0147.MP4,32,2026-04-26T06:08:47+00:00,40.8158672,-96.7692639,54,1
GRMN0147.MP4,33,2026-04-26T06:08:48+00:00,40.815879,-96.7695493,55,1
GRMN0147.MP4,34,2026-04-26T06:08:49+00:00,40.8158954,-96.7698453,55,1
GRMN0147.MP4,35,2026-04-26T06:08:50+00:00,40.8159163,-96.7701307,55,1
GRMN0147.MP4,36,2026-04-26T06:08:51+00:00,40.8159384,-96.7704217,55,1
GRMN0147.MP4,37,2026-04-26T06:08:52+00:00,40.8159598,-96.770713,55,1
GRMN0147.MP4,38,2026-04-26T06:08:53+00:00,40.8159828,-96.7710088,55,1
GRMN0147.MP4,39,2026-04-26T06:08:54+00:00,40.8160061,-96.7712988,55,1
GRMN0147.MP4,40,2026-04-26T06:08:55+00:00,40.8160301,-96.7715915,55,1
GRMN0147.MP4,41,2026-04-26T06:08:56+00:00,40.8160532,-96.7718814,55,1
GRMN0147.MP4,42,2026-04-26T06:08:57+00:00,40.8160793,-96.7721795,55,1
GRMN0147.MP4,43,2026-04-26T06:08:58+00:00,40.8161061,-96.7724747,55,1
